id,estado,motivo,dimensiones_normalizada,guardada,frente_detectado,espalda_detectada
AIM-P001-001.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=397",546x352,ok-saved,si,si
AIM-P001-002.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",551x353,ok-saved,si,si
AIM-P001-003.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=398",544x352,ok-saved,si,si
AIM-P001-004.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=397",548x352,ok-saved,si,si
AIM-P001-005.jpg,ok,"logo separado de bloque ancho x[14:115] | frente/espalda fusionados, separados en x=395",545x352,ok-saved,si,si
AIM-P001-006.jpg,ok,"logo separado de bloque ancho x[87:679] | frente/espalda fusionados, separados en x=2320",700x453,ok-saved,si,si
AIM-P001-007.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=400",564x353,ok-saved,si,si
AIM-P001-008.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=402",564x353,ok-saved,si,si
AIM-P001-009.jpg,ok,"logo separado de bloque ancho x[15:117] | frente/espalda fusionados, separados en x=399",548x353,ok-saved,si,si
AIM-P001-010.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=400",552x352,ok-saved,si,si
AIM-P001-011.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=398",553x352,ok-saved,si,si
AIM-P001-012.jpg,ok,logo separado de bloque ancho x[15:21],658x352,ok-saved,si,si
AIM-P001-013.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=396",547x352,ok-saved,si,si
AIM-P001-014.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=398",547x353,ok-saved,si,si
AIM-P001-015.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=399",561x353,ok-saved,si,si
AIM-P001-016.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=400",549x352,ok-saved,si,si
AIM-P001-017.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=397",542x353,ok-saved,si,si
AIM-P001-018.jpg,ok,logo descartado x[15:140],485x352,ok-saved,si,si
AIM-P001-019.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=398",551x352,ok-saved,si,si
AIM-P001-020.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=398",554x353,ok-saved,si,si
AIM-P001-021.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=353",541x352,ok-saved,si,si
AIM-P001-022.jpg,ok,"logo separado de bloque ancho x[87:679] | frente/espalda fusionados, separados en x=2320",700x453,ok-saved,si,si
AIM-P001-023.jpg,ok,"logo separado de bloque ancho x[14:116] | frente/espalda fusionados, separados en x=400",564x354,ok-saved,si,si
AIM-P001-024.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=401",557x353,ok-saved,si,si
AIM-P001-025.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=398",551x352,ok-saved,si,si
AIM-P001-026.jpg,ok,"logo separado de bloque ancho x[14:115] | frente/espalda fusionados, separados en x=395",545x352,ok-saved,si,si
AIM-P001-027.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=396",545x352,ok-saved,si,si
AIM-P001-028.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=400",540x353,ok-saved,si,si
AIM-P001-029.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=400",554x352,ok-saved,si,si
AIM-P001-030.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",543x352,ok-saved,si,si
AIM-P001-031.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=400",547x352,ok-saved,si,si
AIM-P001-032.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",545x353,ok-saved,si,si
AIM-P001-033.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=397",549x352,ok-saved,si,si
AIM-P001-034.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=398",554x353,ok-saved,si,si
AIM-P001-035.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=400",551x352,ok-saved,si,si
AIM-P001-036.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=396",548x353,ok-saved,si,si
AIM-P001-037.jpg,ok,"logo separado de bloque ancho x[15:117] | frente/espalda fusionados, separados en x=400",555x353,ok-saved,si,si
AIM-P001-038.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=397",564x354,ok-saved,si,si
AIM-P001-039.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",554x352,ok-saved,si,si
AIM-P001-040.jpg,ok,"logo separado de bloque ancho x[15:117] | frente/espalda fusionados, separados en x=400",563x354,ok-saved,si,si
AIM-P001-041.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=400",564x353,ok-saved,si,si
AIM-P001-042.jpg,ok,"logo separado de bloque ancho x[14:115] | frente/espalda fusionados, separados en x=395",545x352,ok-saved,si,si
AIM-P001-043.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=397",543x352,ok-saved,si,si
AIM-P001-044.jpg,ok,"logo separado de bloque ancho x[14:115] | frente/espalda fusionados, separados en x=395",545x352,ok-saved,si,si
AIM-P001-045.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=397",561x353,ok-saved,si,si
AIM-P001-046.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=397",544x353,ok-saved,si,si
AIM-P001-047.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=389",555x354,ok-saved,si,si
AIM-P001-048.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",547x352,ok-saved,si,si
AIM-P001-049.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=397",547x352,ok-saved,si,si
AIM-P001-050.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",543x352,ok-saved,si,si
AIM-P001-051.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=397",544x353,ok-saved,si,si
AIM-P001-052.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",546x352,ok-saved,si,si
AIM-P001-053.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",549x352,ok-saved,si,si
AIM-P001-054.jpg,ok,"logo separado de bloque ancho x[87:679] | frente/espalda fusionados, separados en x=2320",700x453,ok-saved,si,si
AIM-P001-055.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=396",543x353,ok-saved,si,si
AIM-P001-056.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=400",546x352,ok-saved,si,si
AIM-P001-057.jpg,ok,"logo separado de bloque ancho x[87:678] | frente/espalda fusionados, separados en x=2320",700x451,ok-saved,si,si
AIM-P001-058.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=400",539x353,ok-saved,si,si
AIM-P001-059.jpg,ok,"logo separado de bloque ancho x[15:117] | frente/espalda fusionados, separados en x=400",551x353,ok-saved,si,si
AIM-P001-060.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=397",551x352,ok-saved,si,si
AIM-P002-001.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=398",544x352,ok-saved,si,si
AIM-P002-002.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=398",552x353,ok-saved,si,si
AIM-P002-003.jpg,ok,"logo separado de bloque ancho x[5:109] | frente/espalda fusionados, separados en x=401",569x366,ok-saved,si,si
AIM-P002-004.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=396",541x352,ok-saved,si,si
AIM-P002-005.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",543x352,ok-saved,si,si
AIM-P002-006.jpg,ok,logo separado de bloque ancho x[15:115],477x352,ok-saved,si,si
AIM-P002-007.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=397",544x352,ok-saved,si,si
AIM-P002-008.jpg,ok,logo separado de bloque ancho x[15:115],543x352,ok-saved,si,si
AIM-P002-009.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=397",550x352,ok-saved,si,si
AIM-P002-010.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=400",558x354,ok-saved,si,si
AIM-P002-011.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=396",541x352,ok-saved,si,si
AIM-P002-012.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=400",552x352,ok-saved,si,si
AIM-P002-013.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=400",543x352,ok-saved,si,si
AIM-P002-014.jpg,ok,"logo separado de bloque ancho x[88:678] | frente/espalda fusionados, separados en x=2328",700x455,ok-saved,si,si
AIM-P002-015.jpg,ok,"logo descartado x[14:125] | frente/espalda fusionados, separados en x=395",518x352,ok-saved,si,si
AIM-P002-016.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=397",556x352,ok-saved,si,si
AIM-P002-017.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=402",558x353,ok-saved,si,si
AIM-P002-018.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=400",546x352,ok-saved,si,si
AIM-P002-019.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=400",555x352,ok-saved,si,si
AIM-P002-020.jpg,ok,"logo separado de bloque ancho x[15:117] | frente/espalda fusionados, separados en x=397",540x353,ok-saved,si,si
AIM-P002-021.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=398",555x352,ok-saved,si,si
AIM-P002-022.jpg,ok,"logo separado de bloque ancho x[14:115] | frente/espalda fusionados, separados en x=395",545x352,ok-saved,si,si
AIM-P002-023.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=400",543x352,ok-saved,si,si
AIM-P002-024.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=400",546x352,ok-saved,si,si
AIM-P002-025.jpg,ok,logo separado de bloque ancho x[15:116],514x352,ok-saved,si,si
AIM-P002-026.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=400",551x352,ok-saved,si,si
AIM-P002-027.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=400",551x352,ok-saved,si,si
AIM-P002-028.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=397",543x353,ok-saved,si,si
AIM-P002-029.jpg,ok,"logo separado de bloque ancho x[14:115] | frente/espalda fusionados, separados en x=395",545x352,ok-saved,si,si
AIM-P002-030.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=397",548x352,ok-saved,si,si
AIM-P002-031.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=397",543x353,ok-saved,si,si
AIM-P002-032.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",545x352,ok-saved,si,si
AIM-P002-033.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",543x352,ok-saved,si,si
AIM-P002-034.jpg,ok,"logo separado de bloque ancho x[3:107] | frente/espalda fusionados, separados en x=396",564x364,ok-saved,si,si
AIM-P002-035.jpg,ok,"logo separado de bloque ancho x[14:115] | frente/espalda fusionados, separados en x=395",545x352,ok-saved,si,si
AIM-P002-036.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=398",550x353,ok-saved,si,si
AIM-P002-037.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=398",549x356,ok-saved,si,si
AIM-P002-038.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=397",543x352,ok-saved,si,si
AIM-P002-039.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=400",556x352,ok-saved,si,si
AIM-P002-040.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",544x352,ok-saved,si,si
AIM-P002-041.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=397",543x352,ok-saved,si,si
AIM-P002-042.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=400",557x354,ok-saved,si,si
AIM-P002-043.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",547x352,ok-saved,si,si
AIM-P002-044.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",547x352,ok-saved,si,si
AIM-P002-045.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=398",554x352,ok-saved,si,si
AIM-P002-046.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=397",543x352,ok-saved,si,si
AIM-P002-047.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",544x352,ok-saved,si,si
AIM-P002-048.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=399",554x352,ok-saved,si,si
AIM-P002-049.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",543x352,ok-saved,si,si
AIM-P002-050.jpg,ok,"logo separado de bloque ancho x[87:679] | frente/espalda fusionados, separados en x=2296",700x452,ok-saved,si,si
AIM-P002-051.jpg,ok,"logo separado de bloque ancho x[14:115] | frente/espalda fusionados, separados en x=395",545x352,ok-saved,si,si
AIM-P002-052.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=399",544x352,ok-saved,si,si
AIM-P002-053.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",547x352,ok-saved,si,si
AIM-P002-054.jpg,ok,logo separado de bloque ancho x[15:116],551x352,ok-saved,si,si
AIM-P002-055.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=397",543x352,ok-saved,si,si
AIM-P002-056.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=396",541x352,ok-saved,si,si
AIM-P002-057.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=397",545x352,ok-saved,si,si
AIM-P002-058.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=400",548x353,ok-saved,si,si
AIM-P002-059.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=396",541x352,ok-saved,si,si
AIM-P002-060.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=397",544x352,ok-saved,si,si
AIM-P003-001.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=397",543x352,ok-saved,si,si
AIM-P003-002.jpg,ok,logo separado de bloque ancho x[15:115],470x352,ok-saved,si,si
AIM-P003-003.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=402",543x352,ok-saved,si,si
AIM-P003-004.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",547x352,ok-saved,si,si
AIM-P003-005.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=397",543x353,ok-saved,si,si
AIM-P003-006.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",543x352,ok-saved,si,si
AIM-P003-007.jpg,ok,"logo separado de bloque ancho x[14:115] | frente/espalda fusionados, separados en x=395",545x352,ok-saved,si,si
AIM-P003-008.jpg,ok,"logo separado de bloque ancho x[87:679] | frente/espalda fusionados, separados en x=2304",700x453,ok-saved,si,si
AIM-P003-009.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=399",544x352,ok-saved,si,si
AIM-P003-010.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=398",552x352,ok-saved,si,si
AIM-P003-011.jpg,ok,"logo separado de bloque ancho x[1:105] | frente/espalda fusionados, separados en x=395",566x365,ok-saved,si,si
AIM-P003-012.jpg,ok,"logo separado de bloque ancho x[5:110] | frente/espalda fusionados, separados en x=401",568x366,ok-saved,si,si
AIM-P003-013.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",543x352,ok-saved,si,si
AIM-P003-014.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=399",552x340,ok-saved,si,si
AIM-P003-015.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=362",557x353,ok-saved,si,si
AIM-P003-016.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=398",552x352,ok-saved,si,si
AIM-P003-017.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=397",545x352,ok-saved,si,si
AIM-P003-018.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=397",544x353,ok-saved,si,si
AIM-P003-019.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=397",551x352,ok-saved,si,si
AIM-P003-020.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=397",550x352,ok-saved,si,si
AIM-P003-021.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",547x352,ok-saved,si,si
AIM-P003-022.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=398",543x352,ok-saved,si,si
AIM-P003-023.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=396",541x352,ok-saved,si,si
AIM-P003-024.jpg,ok,"logo separado de bloque ancho x[87:678] | frente/espalda fusionados, separados en x=2342",700x456,ok-saved,si,si
AIM-P003-025.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=399",544x352,ok-saved,si,si
AIM-P003-026.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=397",543x353,ok-saved,si,si
AIM-P003-027.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=394",546x354,ok-saved,si,si
AIM-P003-028.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=396",541x352,ok-saved,si,si
AIM-P003-029.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=386",557x352,ok-saved,si,si
AIM-P003-030.jpg,ok,"logo separado de bloque ancho x[14:115] | frente/espalda fusionados, separados en x=395",545x352,ok-saved,si,si
AIM-P003-031.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=397",543x352,ok-saved,si,si
AIM-P003-032.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=399",546x352,ok-saved,si,si
AIM-P003-033.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=400",546x352,ok-saved,si,si
AIM-P003-034.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=396",545x353,ok-saved,si,si
AIM-P003-035.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=396",541x352,ok-saved,si,si
AIM-P003-036.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=397",550x352,ok-saved,si,si
AIM-P003-037.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=400",549x352,ok-saved,si,si
AIM-P003-038.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=397",554x352,ok-saved,si,si
AIM-P003-039.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=400",556x353,ok-saved,si,si
AIM-P003-040.jpg,ok,"logo separado de bloque ancho x[14:115] | frente/espalda fusionados, separados en x=395",545x352,ok-saved,si,si
AIM-P003-041.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=397",543x352,ok-saved,si,si
AIM-P003-042.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",547x352,ok-saved,si,si
AIM-P003-043.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",543x352,ok-saved,si,si
AIM-P003-044.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=400",544x353,ok-saved,si,si
AIM-P003-045.jpg,ok,logo separado de bloque ancho x[15:21],648x353,ok-saved,si,si
AIM-P003-046.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=398",543x352,ok-saved,si,si
AIM-P003-047.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",543x352,ok-saved,si,si
AIM-P003-048.jpg,ok,"logo separado de bloque ancho x[17:118] | frente/espalda fusionados, separados en x=397",550x353,ok-saved,si,si
AIM-P003-049.jpg,ok,"logo separado de bloque ancho x[87:678] | frente/espalda fusionados, separados en x=2320",700x452,ok-saved,si,si
AIM-P003-050.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=397",543x353,ok-saved,si,si
AIM-P003-051.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",547x352,ok-saved,si,si
AIM-P003-052.jpg,ok,"logo separado de bloque ancho x[14:115] | frente/espalda fusionados, separados en x=395",545x352,ok-saved,si,si
AIM-P003-053.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",540x352,ok-saved,si,si
AIM-P003-054.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",543x352,ok-saved,si,si
AIM-P003-055.jpg,ok,"logo separado de bloque ancho x[1:107] | frente/espalda fusionados, separados en x=401",573x370,ok-saved,si,si
AIM-P003-056.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",551x352,ok-saved,si,si
AIM-P003-057.jpg,ok,logo separado de bloque ancho x[87:678],700x452,ok-saved,si,si
AIM-P003-058.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=400",556x352,ok-saved,si,si
AIM-P003-059.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=399",548x354,ok-saved,si,si
AIM-P003-060.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=397",543x352,ok-saved,si,si
AIM-P004-001.jpg,ok,"logo separado de bloque ancho x[14:115] | frente/espalda fusionados, separados en x=395",541x352,ok-saved,si,si
AIM-P004-002.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",547x352,ok-saved,si,si
AIM-P004-003.jpg,ok,"logo separado de bloque ancho x[15:117] | frente/espalda fusionados, separados en x=398",563x352,ok-saved,si,si
AIM-P004-004.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=397",543x352,ok-saved,si,si
AIM-P004-005.jpg,ok,"logo separado de bloque ancho x[14:115] | frente/espalda fusionados, separados en x=395",545x352,ok-saved,si,si
AIM-P004-006.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",543x352,ok-saved,si,si
AIM-P004-007.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",543x352,ok-saved,si,si
AIM-P004-008.jpg,ok,"logo separado de bloque ancho x[5:109] | frente/espalda fusionados, separados en x=397",563x363,ok-saved,si,si
AIM-P004-009.jpg,ok,"logo separado de bloque ancho x[3:107] | frente/espalda fusionados, separados en x=398",568x367,ok-saved,si,si
AIM-P004-010.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=398",553x353,ok-saved,si,si
AIM-P004-011.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=396",541x352,ok-saved,si,si
AIM-P004-012.jpg,ok,logo separado de bloque ancho x[15:22],337x352,ok-saved,si,si
AIM-P004-013.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=399",543x352,ok-saved,si,si
AIM-P004-014.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=395",548x352,ok-saved,si,si
AIM-P004-015.jpg,ok,"logo separado de bloque ancho x[87:678] | frente/espalda fusionados, separados en x=2311",700x452,ok-saved,si,si
AIM-P004-016.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=395",557x355,ok-saved,si,si
AIM-P004-017.jpg,dudoso,logo separado de bloque ancho x[15:116] | espalda no distinguible del fondo (revisar),289x352,ok-saved,si,no
AIM-P004-018.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=397",548x352,ok-saved,si,si
AIM-P004-019.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=397",543x352,ok-saved,si,si
AIM-P004-020.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",543x352,ok-saved,si,si
AIM-P004-021.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=397",553x352,ok-saved,si,si
AIM-P004-022.jpg,ok,"logo separado de bloque ancho x[3:107] | frente/espalda fusionados, separados en x=397",563x364,ok-saved,si,si
AIM-P004-023.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=398",551x352,ok-saved,si,si
AIM-P004-024.jpg,ok,"logo separado de bloque ancho x[87:679] | frente/espalda fusionados, separados en x=2320",700x454,ok-saved,si,si
AIM-P004-025.jpg,ok,logo separado de bloque ancho x[16:24],399x402,ok-saved,si,si
AIM-P004-026.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=397",550x352,ok-saved,si,si
AIM-P004-027.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=397",543x352,ok-saved,si,si
AIM-P004-028.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=396",546x354,ok-saved,si,si
AIM-P004-029.jpg,ok,"logo separado de bloque ancho x[1:106] | frente/espalda fusionados, separados en x=401",574x370,ok-saved,si,si
AIM-P004-030.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=397",540x352,ok-saved,si,si
AIM-P004-031.jpg,ok,"logo separado de bloque ancho x[15:117] | frente/espalda fusionados, separados en x=400",554x353,ok-saved,si,si
